CR,Size_Rank,is_swarm,Type_aberration,Type_beast,Type_construct,Type_dragon,Type_elemental,Type_fiend,Type_giant,Type_humanoid,Type_monstrosity,Type_other,Type_undead,Is_Legendary,Is_Spellcaster,Log_Avg_HP,AC_Z,Strength_Z,Dexterity_Z,Constitution_Z,Intelligence_Z,Wisdom_Z,Charisma_Z,Max_Speed_Z,Trait_Count_MM,Action_Count_MM,Movement_Count_MM
4.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.330733340286331,0.7805738555918607,0.6461293986590101,-1.025314820503968,0.4017375186871916,0.934539768187529,0.05628390417016531,0.9451606125818037,1.117402339586361,0.0,0.25,0.6666666666666667
26.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.230481447578482,2.129818587431212,2.1452042445118593,0.17267339746409557,3.26869738217166,3.4005151705174823,3.1544394937722373,2.3622720054803543,4.220622199037387,0.25,0.625,1.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.332204510175204,-0.5686708762474907,-0.8529454471938389,-1.025314820503968,-0.7928290910980036,0.4061164676882534,0.901235428607094,0.2366049161325285,-0.4342075901391517,0.125,0.0,0.0
0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.367295829986474,-0.9059820592073284,-1.5192009342395496,0.47217045195611146,-1.2706557350120817,0.4061164676882534,-0.22536660397547761,0.9451606125818037,-0.4342075901391517,0.0,0.125,0.0
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.828641396489095,-0.9059820592073284,-1.0195093189552666,0.17267339746409557,-1.0317424130550426,1.1106808683539544,-0.22536660397547761,0.5908827643571661,-0.4342075901391517,0.0,0.0,0.0
5.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.454347296253507,-0.23135969328765282,0.9792571421818654,-1.3248118749959839,0.4017375186871916,-1.5314356341424242,-0.7886676202667634,-0.8262286285413843,0.6001990296778568,0.0,0.25,0.3333333333333333
18.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.313205979041787,2.129818587431212,-0.6863815754324112,-0.1268236570279203,0.16282419673015255,1.63910416885323,-0.22536660397547761,1.1222995366941224,0.08299571976935255,0.125,0.5,0.3333333333333333
4.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.330733340286331,0.7805738555918607,0.6461293986590101,-1.025314820503968,0.4017375186871916,-1.0030123336431485,-0.5070171121211206,0.5908827643571661,1.117402339586361,0.0,0.125,0.6666666666666667
8.0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.153291594497779,0.10595148967218501,0.8126932704204378,-0.4263207115199362,1.1184774845583088,-1.5314356341424242,-0.7886676202667634,-0.8262286285413843,-0.4342075901391517,0.375,0.125,0.3333333333333333
3.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.07753744390572,-1.2432932421671663,0.14643778337472713,-1.6243089294879998,-0.07608912522688649,-0.8268712334767233,-0.7886676202667634,0.059465992020209676,-0.9514109000476559,0.0,0.25,0.0
15.0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.584967478670572,0.7805738555918607,0.4795655268975825,-1.025314820503968,0.4017375186871916,0.05383426735540291,1.46453644489838,0.7680216884694849,-0.9514109000476559,0.25,0.25,0.0
17.0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.298317366548036,0.7805738555918607,1.1458210139432932,-1.025314820503968,1.1184774845583088,0.934539768187529,1.46453644489838,2.0079941572557165,1.117402339586361,0.25,0.25,0.3333333333333333
0.5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.4849066497880004,-0.23135969328765282,-0.18668996014812822,1.3706616154321591,-0.7928290910980036,-1.355294533975999,-0.7886676202667634,-1.5347843249906596,-0.4342075901391517,0.0,0.125,0.3333333333333333
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.204692619390966,0.7805738555918607,-0.5198177036709836,1.3706616154321591,-0.7928290910980036,0.5822575678546786,0.33793441231580823,0.5908827643571661,-0.4342075901391517,0.0,0.25,0.0
4.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.828641396489095,-1.2432932421671663,-1.3526370624781219,-0.1268236570279203,-1.2706557350120817,-0.12230683281102232,-0.22536660397547761,0.9451606125818037,0.08299571976935255,0.125,0.375,0.3333333333333333
17.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.537334267018537,1.4551962215115364,1.6455126292275761,0.7716675064481274,1.596304128472387,0.7583986680211038,0.901235428607094,1.2994384608064413,0.08299571976935255,0.0,0.5,0.3333333333333333
16.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.25227342804663,0.7805738555918607,0.8126932704204378,1.3706616154321591,1.1184774845583088,1.2868219685203794,2.027837461189666,1.8308552331433978,2.669012269311874,0.0,0.375,0.3333333333333333
0.25,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4849066497880004,-0.5686708762474907,-0.18668996014812822,-0.1268236570279203,-0.7928290910980036,-0.29844793297744754,-0.5070171121211206,-0.29481185620442796,-0.4342075901391517,0.125,0.0,0.0
5.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.418840607796598,0.10595148967218501,0.14643778337472713,0.7716675064481274,0.16282419673015255,0.05383426735540291,-0.7886676202667634,0.059465992020209676,-0.4342075901391517,0.25,0.25,0.0
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.07753744390572,-0.5686708762474907,0.14643778337472713,-0.1268236570279203,-0.3150024471839255,-0.29844793297744754,0.6195849204614512,0.059465992020209676,-0.4342075901391517,0.125,0.125,0.0
23.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.09807428216624,1.7925074044713742,1.8120765009890039,0.17267339746409557,2.790870738257582,2.6959507698517813,1.7461869530440228,2.0079941572557165,2.1518089594033696,0.125,0.5,0.6666666666666667
24.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.304448802421981,2.46712977039105,2.4783319880347143,-1.025314820503968,3.26869738217166,-0.12230683281102232,0.6195849204614512,2.0079941572557165,2.1518089594033696,0.0,0.625,0.6666666666666667
21.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.908082938168931,2.46712977039105,1.9786403727504314,0.17267339746409557,2.3130440943435038,0.934539768187529,0.6195849204614512,1.8308552331433978,2.1518089594033696,0.125,0.375,0.6666666666666667
23.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.1779441140506,2.46712977039105,2.311768116273287,-1.025314820503968,2.790870738257582,1.2868219685203794,1.182885936752737,2.3622720054803543,2.1518089594033696,0.0,0.375,0.6666666666666667
20.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.808142489980444,1.7925074044713742,1.9786403727504314,-1.025314820503968,2.3130440943435038,0.934539768187529,0.6195849204614512,1.8308552331433978,2.1518089594033696,0.0,0.5,0.6666666666666667
22.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.09807428216624,2.46712977039105,2.311768116273287,-1.025314820503968,2.790870738257582,1.2868219685203794,1.182885936752737,2.3622720054803543,2.1518089594033696,0.125,0.5,0.6666666666666667
21.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.908082938168931,2.129818587431212,1.9786403727504314,-0.4263207115199362,2.3130440943435038,1.63910416885323,1.182885936752737,1.8308552331433978,2.1518089594033696,0.0,0.5,0.6666666666666667
19.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.407171771460119,1.7925074044713742,1.6455126292275761,-0.4263207115199362,2.551957416300543,1.63910416885323,0.901235428607094,1.653716309031079,2.1518089594033696,0.0,0.5,1.0
15.0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.236441962829949,1.1178850385516985,1.312384885704721,0.7716675064481274,1.8352174504294259,-0.12230683281102232,0.6195849204614512,1.2994384608064413,2.1518089594033696,0.125,0.375,0.3333333333333333
18.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.308267697401205,1.7925074044713742,1.312384885704721,0.7716675064481274,1.1184774845583088,1.4629630686868047,1.46453644489838,1.653716309031079,2.1518089594033696,0.0,0.625,1.0
24.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.016157159698354,2.46712977039105,2.1452042445118593,-0.4263207115199362,3.26869738217166,0.5822575678546786,1.7461869530440228,0.5908827643571661,1.117402339586361,0.375,0.5,0.3333333333333333
21.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.808142489980444,1.7925074044713742,1.6455126292275761,-0.4263207115199362,2.3130440943435038,1.63910416885323,1.46453644489838,1.4765773849187602,2.1518089594033696,0.25,0.5,0.6666666666666667
24.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.304448802421981,2.46712977039105,2.4783319880347143,0.17267339746409557,3.26869738217166,1.2868219685203794,1.182885936752737,2.89368877781731,2.1518089594033696,0.125,0.5,0.6666666666666667
22.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.998936561946683,2.129818587431212,1.9786403727504314,-0.4263207115199362,2.3130440943435038,1.63910416885323,1.182885936752737,1.8308552331433978,2.1518089594033696,0.125,0.375,0.6666666666666667
19.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.697093486505405,1.1178850385516985,1.9786403727504314,-0.4263207115199362,2.074130772386465,0.22997536752182815,0.6195849204614512,0.9451606125818037,2.1518089594033696,0.25,0.5,0.6666666666666667
21.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.802118375377063,1.7925074044713742,1.1458210139432932,1.3706616154321591,1.8352174504294259,1.63910416885323,2.5911384774809516,2.539410929592673,2.1518089594033696,0.0,0.625,0.3333333333333333
24.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.230481447578482,2.46712977039105,2.4783319880347143,-1.025314820503968,3.26869738217166,1.2868219685203794,0.6195849204614512,2.7165498537049917,2.1518089594033696,0.0,0.375,0.6666666666666667
22.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.916202062607435,1.7925074044713742,1.9786403727504314,0.17267339746409557,2.790870738257582,1.8152452690196552,1.7461869530440228,1.4765773849187602,2.1518089594033696,0.25,0.5,1.0
14.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.14166355650266,0.7805738555918607,1.4789487574661484,0.47217045195611146,1.1184774845583088,0.4061164676882534,0.901235428607094,0.059465992020209676,1.117402339586361,0.25,0.5,0.3333333333333333
23.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.150602768446279,2.46712977039105,2.4783319880347143,-1.025314820503968,3.26869738217166,1.2868219685203794,0.6195849204614512,2.539410929592673,2.1518089594033696,0.0,0.5,0.3333333333333333
21.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.054439346269371,1.1178850385516985,2.1452042445118593,0.47217045195611146,2.551957416300543,1.1106808683539544,1.46453644489838,0.7680216884694849,4.220622199037387,0.5,0.375,0.3333333333333333
22.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.042632833682381,2.129818587431212,1.8120765009890039,0.17267339746409557,2.3130440943435038,2.3436685695189308,1.46453644489838,2.0079941572557165,2.1518089594033696,0.0,0.5,0.6666666666666667
26.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.285998094508865,2.46712977039105,2.1452042445118593,0.17267339746409557,2.551957416300543,2.8720918700182065,1.46453644489838,2.0079941572557165,2.1518089594033696,0.125,0.375,0.6666666666666667
20.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.638354669333745,1.7925074044713742,1.312384885704721,-0.4263207115199362,1.8352174504294259,1.63910416885323,1.7461869530440228,1.4765773849187602,2.1518089594033696,0.25,0.5,0.6666666666666667
20.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.811140992976701,1.7925074044713742,1.8120765009890039,-1.025314820503968,2.551957416300543,-0.12230683281102232,0.05628390417016531,1.1222995366941224,2.1518089594033696,0.125,0.25,1.0
8.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.3694478524670215,0.10595148967218501,-0.6863815754324112,0.7716675064481274,-0.3150024471839255,0.4061164676882534,-0.5070171121211206,-0.29481185620442796,-0.4342075901391517,0.375,0.25,0.0
5.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.5217885770490405,0.10595148967218501,0.4795655268975825,1.3706616154321591,-0.07608912522688649,0.22997536752182815,0.05628390417016531,-0.29481185620442796,-0.4342075901391517,0.125,0.25,0.6666666666666667
17.0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.298317366548036,0.7805738555918607,1.1458210139432932,-1.025314820503968,1.1184774845583088,0.934539768187529,1.46453644489838,2.0079941572557165,1.117402339586361,0.25,0.25,0.3333333333333333
10.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.919980925828125,0.7805738555918607,0.4795655268975825,1.3706616154321591,0.6406508406442306,1.1106808683539544,2.027837461189666,1.4765773849187602,2.669012269311874,0.25,0.375,0.3333333333333333
10.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.919980925828125,0.7805738555918607,0.4795655268975825,1.3706616154321591,0.6406508406442306,1.1106808683539544,2.027837461189666,1.4765773849187602,2.669012269311874,0.25,0.375,0.3333333333333333
13.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.545177444479562,1.1178850385516985,0.3130016551361548,-1.025314820503968,0.8795641626012697,-0.4745890331438728,0.05628390417016531,-1.0033675526537031,-0.4342075901391517,0.125,0.125,0.0
9.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.062595033026967,0.10595148967218501,1.1458210139432932,-0.7258177660119521,0.6406508406442306,-1.1791534338095737,0.33793441231580823,-1.7119232491029783,0.6001990296778568,0.0,0.25,0.0
20.0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.780743515792329,1.4551962215115364,1.4789487574661484,3.4671409968762705,1.1184774845583088,1.4629630686868047,2.8727889856265945,1.8308552331433978,1.117402339586361,0.375,0.5,0.6666666666666667
1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5263605246161616,1.1178850385516985,-0.18668996014812822,-0.7258177660119521,-0.5539157691409645,-1.7075767343088495,-2.760221177286264,-1.8890621732152972,-0.6928092450934038,0.0,0.125,0.0
1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5263605246161616,1.1178850385516985,-0.18668996014812822,-0.7258177660119521,-0.5539157691409645,-1.7075767343088495,-2.760221177286264,-1.8890621732152972,-0.4342075901391517,0.125,0.25,0.3333333333333333
2.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9318256327243257,0.10595148967218501,-0.18668996014812822,-1.025314820503968,-1.2706557350120817,-1.355294533975999,-2.760221177286264,-1.8890621732152972,-0.4342075901391517,0.0,0.0,0.0
6.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.564348191467836,0.10595148967218501,0.6461293986590101,-0.7258177660119521,0.6406508406442306,-0.8268712334767233,-0.7886676202667634,-1.180506476766022,-0.4342075901391517,0.25,0.125,0.3333333333333333
0.25,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0.10595148967218501,-0.8529454471938389,1.0711645609401432,-1.2706557350120817,-1.7075767343088495,-2.196920160994978,-1.8890621732152972,0.6001990296778568,0.0,0.0,0.3333333333333333
1.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.828641396489095,-0.23135969328765282,-0.020126088386700547,-1.6243089294879998,-0.3150024471839255,-1.7075767343088495,-2.196920160994978,-1.8890621732152972,-1.4686142099561603,0.0,0.125,0.0
3.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.110873864173311,0.44326267263202285,0.14643778337472713,-0.4263207115199362,-0.07608912522688649,-1.355294533975999,-0.5070171121211206,-1.5347843249906596,-0.4342075901391517,0.125,0.25,0.3333333333333333
1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5263605246161616,1.1178850385516985,-0.18668996014812822,-0.7258177660119521,-0.5539157691409645,-1.7075767343088495,-2.760221177286264,-1.8890621732152972,-0.6928092450934038,0.125,0.125,0.0
0.25,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0.7805738555918607,-0.5198177036709836,0.47217045195611146,-1.0317424130550426,-1.7075767343088495,-2.196920160994978,-1.8890621732152972,0.6001990296778568,0.0,0.0,0.3333333333333333
10.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.187385805840755,0.7805738555918607,1.1458210139432932,-1.3248118749959839,1.1184774845583088,-1.355294533975999,-0.5070171121211206,-1.8890621732152972,-0.4342075901391517,0.25,0.25,0.0
1.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1354942159291497,-1.5806044251270042,-0.020126088386700547,-1.025314820503968,-0.07608912522688649,-0.8268712334767233,-0.22536660397547761,-0.8262286285413843,1.117402339586361,0.125,0.25,0.3333333333333333
0.25,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8903717578961645,0.10595148967218501,-0.5198177036709836,0.47217045195611146,-1.0317424130550426,-1.7075767343088495,-2.196920160994978,-1.8890621732152972,0.6001990296778568,0.125,0.0,0.3333333333333333
0.25,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,-0.23135969328765282,-0.8529454471938389,1.3706616154321591,-0.5539157691409645,-1.5314356341424242,-0.7886676202667634,-1.5347843249906596,-0.4342075901391517,0.0,0.0,0.3333333333333333
0.125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5649493574615367,0.7805738555918607,-0.5198177036709836,0.47217045195611146,-1.0317424130550426,-1.7075767343088495,-2.196920160994978,-1.8890621732152972,0.6001990296778568,0.125,0.0,0.3333333333333333
2.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.332204510175204,-0.9059820592073284,0.3130016551361548,0.17267339746409557,-1.2706557350120817,-1.7075767343088495,-2.760221177286264,-1.8890621732152972,-1.4686142099561603,0.0,0.0,0.0
11.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.442417710521793,0.7805738555918607,1.1458210139432932,-1.3248118749959839,1.1184774845583088,-1.355294533975999,-0.5070171121211206,-1.8890621732152972,-0.4342075901391517,0.375,0.25,0.0
3.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9318256327243257,0.7805738555918607,-0.18668996014812822,-1.025314820503968,-1.2706557350120817,-1.355294533975999,-2.760221177286264,-1.8890621732152972,-0.4342075901391517,0.0,0.125,0.0
2.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6888794541139363,0.10595148967218501,0.4795655268975825,-1.6243089294879998,-0.5539157691409645,-1.7075767343088495,-2.760221177286264,-1.8890621732152972,0.08299571976935255,0.25,0.0,0.0
6.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.74493212836325,-0.23135969328765282,0.6461293986590101,-0.7258177660119521,0.8795641626012697,-1.355294533975999,0.33793441231580823,-0.29481185620442796,1.117402339586361,0.0,0.5,0.3333333333333333
9.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.9344739331306915,0.44326267263202285,1.312384885704721,-1.6243089294879998,1.3573908065153477,0.22997536752182815,0.901235428607094,0.059465992020209676,-0.4342075901391517,0.125,0.375,0.0
2.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9512437185814275,-0.5686708762474907,0.6461293986590101,-0.1268236570279203,0.4017375186871916,-1.5314356341424242,-0.22536660397547761,-1.180506476766022,1.117402339586361,0.0,0.125,0.0
2.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.828641396489095,-0.23135969328765282,0.3130016551361548,-0.7258177660119521,-0.3150024471839255,-1.7075767343088495,0.05628390417016531,-1.0033675526537031,-0.4342075901391517,0.0,0.125,0.3333333333333333
3.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.23410650459726,0.10595148967218501,0.6461293986590101,-0.7258177660119521,-0.07608912522688649,-1.5314356341424242,-0.22536660397547761,-1.180506476766022,-0.4342075901391517,0.0,0.125,0.0
3.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.23410650459726,-0.23135969328765282,0.6461293986590101,-1.3248118749959839,-0.07608912522688649,-1.5314356341424242,-1.9152696528493351,-1.5347843249906596,-0.9514109000476559,0.0,0.0,0.0
6.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.51085950651685,0.7805738555918607,0.9792571421818654,-0.4263207115199362,-0.3150024471839255,0.4061164676882534,0.33793441231580823,0.5908827643571661,0.08299571976935255,0.0,0.5,0.0
0.25,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1354942159291497,-2.2552267910466797,-0.3532538319095559,-2.223303038472032,0.16282419673015255,-1.355294533975999,-1.9152696528493351,-1.180506476766022,-0.9514109000476559,0.0,0.0,0.0
0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.9444389791664403,-0.23135969328765282,-0.5198177036709836,0.7716675064481274,-0.3150024471839255,-1.355294533975999,0.33793441231580823,-1.8890621732152972,1.117402339586361,0.125,0.125,0.3333333333333333
0.5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.995732273553991,-0.9059820592073284,0.14643778337472713,0.17267339746409557,-0.3150024471839255,-0.8268712334767233,-0.22536660397547761,-0.8262286285413843,-0.4342075901391517,0.0,0.25,0.3333333333333333
5.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.970291913552122,0.10595148967218501,-0.3532538319095559,0.7716675064481274,-0.07608912522688649,0.4061164676882534,0.33793441231580823,0.7680216884694849,0.6001990296778568,0.125,0.5,0.3333333333333333
0.25,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.6390573296152584,-1.5806044251270042,-0.8529454471938389,-1.025314820503968,-1.2706557350120817,0.5822575678546786,-0.7886676202667634,-0.11767293209210913,-0.4342075901391517,0.0,0.125,0.0
1.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1354942159291497,-0.9059820592073284,-0.3532538319095559,0.47217045195611146,-1.2706557350120817,-0.650730133310298,-0.7886676202667634,-1.0033675526537031,-0.4342075901391517,0.0,0.125,0.3333333333333333
5.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.442651256490317,0.10595148967218501,0.4795655268975825,-0.1268236570279203,1.1184774845583088,-0.650730133310298,-1.0703181284124064,-0.8262286285413843,-0.4342075901391517,0.25,0.25,0.3333333333333333
0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0986122886681098,-1.5806044251270042,-0.8529454471938389,-1.025314820503968,-1.2706557350120817,-0.12230683281102232,-0.7886676202667634,-0.29481185620442796,-0.4342075901391517,0.0,0.0,0.0
8.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.852030263919617,-0.5686708762474907,-0.3532538319095559,0.7716675064481274,0.16282419673015255,0.7583986680211038,1.182885936752737,1.4765773849187602,0.08299571976935255,0.25,0.125,0.0
2.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.204692619390966,-0.23135969328765282,-0.8529454471938389,1.0711645609401432,-0.7928290910980036,0.22997536752182815,-0.7886676202667634,0.5908827643571661,-0.4342075901391517,0.125,0.5,0.3333333333333333
21.0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.707110264748875,1.4551962215115364,1.4789487574661484,0.7716675064481274,1.8352174504294259,0.7583986680211038,2.5911384774809516,0.9451606125818037,0.08299571976935255,0.5,0.375,0.3333333333333333
12.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.170483995038151,1.1178850385516985,0.3130016551361548,-0.4263207115199362,-0.3150024471839255,1.63910416885323,0.901235428607094,0.9451606125818037,-0.4342075901391517,0.25,0.375,0.3333333333333333
21.0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.811140992976701,1.7925074044713742,1.4789487574661484,0.47217045195611146,1.8352174504294259,1.4629630686868047,1.7461869530440228,2.3622720054803543,0.08299571976935255,0.375,0.375,0.0
